date,county,state,fips,cases,deaths
2020-03-22,Kootenai,Idaho,16055,3,0
2020-03-22,Madison,Idaho,16065,2,0
2020-03-22,Teton,Idaho,16081,2,0
2020-03-22,Twin Falls,Idaho,16083,1,0
2020-03-22,Valley,Idaho,16085,1,0
2020-03-22,Adams,Illinois,17001,1,0
2020-03-22,Champaign,Illinois,17019,2,0
2020-03-22,Christian,Illinois,17021,1,0
2020-03-22,Clinton,Illinois,17027,3,0
2020-03-22,Cook,Illinois,17031,805,6
2020-03-22,Cumberland,Illinois,17035,1,0
2020-03-22,DeKalb,Illinois,17037,1,0
2020-03-22,DuPage,Illinois,17043,79,0
2020-03-22,Jackson,Illinois,17077,1,0
2020-03-22,Jo Daviess,Illinois,17085,1,0
2020-03-22,Kane,Illinois,17089,13,0
2020-03-22,Kankakee,Illinois,17091,2,0
2020-03-22,Kendall,Illinois,17093,4,0
2020-03-22,LaSalle,Illinois,17099,1,0
2020-03-22,Lake,Illinois,17097,69,0
2020-03-22,Livingston,Illinois,17105,1,0
2020-03-22,Madison,Illinois,17119,2,0
2020-03-22,McHenry,Illinois,17111,12,0
2020-03-22,McLean,Illinois,17113,6,1
2020-03-22,Peoria,Illinois,17143,3,0
2020-03-22,Rock Island,Illinois,17161,1,0
2020-03-22,Sangamon,Illinois,17167,4,1
2020-03-22,St. Clair,Illinois,17163,3,0
2020-03-22,Stephenson,Illinois,17177,1,0
2020-03-22,Washington,Illinois,17189,1,0
2020-03-22,Whiteside,Illinois,17195,1,0
2020-03-22,Will,Illinois,17197,21,1
2020-03-22,Williamson,Illinois,17199,1,0
2020-03-22,Winnebago,Illinois,17201,4,0
2020-03-22,Woodford,Illinois,17203,2,0
2020-03-22,Adams,Indiana,18001,1,0
2020-03-22,Allen,Indiana,18003,4,0
2020-03-22,Bartholomew,Indiana,18005,5,0
2020-03-22,Boone,Indiana,18011,3,0
2020-03-22,Clark,Indiana,18019,4,0
2020-03-22,Delaware,Indiana,18035,2,1
2020-03-22,Elkhart,Indiana,18039,1,0
2020-03-22,Fayette,Indiana,18041,1,0
2020-03-22,Floyd,Indiana,18043,3,0
2020-03-22,Franklin,Indiana,18047,4,0
2020-03-22,Grant,Indiana,18053,2,0
2020-03-22,Hamilton,Indiana,18057,18,0
2020-03-22,Hancock,Indiana,18059,2,0
2020-03-22,Harrison,Indiana,18061,1,0
2020-03-22,Hendricks,Indiana,18063,8,0
2020-03-22,Howard,Indiana,18067,6,0
2020-03-22,Jennings,Indiana,18079,1,0
2020-03-22,Johnson,Indiana,18081,12,1
2020-03-22,LaPorte,Indiana,18091,2,0
2020-03-22,Lake,Indiana,18089,10,0
2020-03-22,Madison,Indiana,18095,2,0
2020-03-22,Marion,Indiana,18097,82,3
2020-03-22,Miami,Indiana,18103,1,0
2020-03-22,Monroe,Indiana,18105,1,0
2020-03-22,Morgan,Indiana,18109,1,0
2020-03-22,Noble,Indiana,18113,1,0
2020-03-22,Owen,Indiana,18119,1,0
2020-03-22,Putnam,Indiana,18133,1,0
2020-03-22,Ripley,Indiana,18137,1,0
2020-03-22,Scott,Indiana,18143,1,1
2020-03-22,Shelby,Indiana,18145,1,0
2020-03-22,St. Joseph,Indiana,18141,8,0
2020-03-22,Tippecanoe,Indiana,18157,2,0
2020-03-22,Tipton,Indiana,18159,1,0
2020-03-22,Vanderburgh,Indiana,18163,1,0
2020-03-22,Vigo,Indiana,18167,2,0
2020-03-22,Washington,Indiana,18175,2,0
2020-03-22,Wayne,Indiana,18177,1,0
2020-03-22,Wells,Indiana,18179,1,0
2020-03-22,Adair,Iowa,19001,1,0
2020-03-22,Allamakee,Iowa,19005,5,0
2020-03-22,Black Hawk,Iowa,19013,3,0
2020-03-22,Carroll,Iowa,19027,1,0
2020-03-22,Cerro Gordo,Iowa,19033,2,0
2020-03-22,Dallas,Iowa,19049,6,0
2020-03-22,Dubuque,Iowa,19061,4,0
2020-03-22,Fayette,Iowa,19065,1,0
2020-03-22,Harrison,Iowa,19085,3,0
2020-03-22,Henry,Iowa,19087,1,0
2020-03-22,Johnson,Iowa,19103,32,0
2020-03-22,Kossuth,Iowa,19109,1,0
2020-03-22,Linn,Iowa,19113,4,0
2020-03-22,Muscatine,Iowa,19139,2,0
2020-03-22,Polk,Iowa,19153,10,0
2020-03-22,Pottawattamie,Iowa,19155,2,0
2020-03-22,Poweshiek,Iowa,19157,1,0
2020-03-22,Scott,Iowa,19163,1,0
2020-03-22,Sioux,Iowa,19167,1,0
2020-03-22,Story,Iowa,19169,1,0
2020-03-22,Tama,Iowa,19171,3,0
2020-03-22,Washington,Iowa,19183,3,0
2020-03-22,Winneshiek,Iowa,19191,1,0
2020-03-22,Woodbury,Iowa,19193,1,0
2020-03-22,Butler,Kansas,20015,3,0
2020-03-22,Cherokee,Kansas,20021,1,0
2020-03-22,Douglas,Kansas,20045,4,0
2020-03-22,Ford,Kansas,20057,1,0
2020-03-22,Franklin,Kansas,20059,1,0
2020-03-22,Jackson,Kansas,20085,1,0
2020-03-22,Johnson,Kansas,20091,28,1
2020-03-22,Leavenworth,Kansas,20103,4,0
2020-03-22,Linn,Kansas,20107,1,0
2020-03-22,Mitchell,Kansas,20123,1,0
2020-03-22,Morris,Kansas,20127,2,0
2020-03-22,Reno,Kansas,20155,2,0
2020-03-22,Riley,Kansas,20161,1,0
2020-03-22,Sedgwick,Kansas,20173,2,0
2020-03-22,Wyandotte,Kansas,20209,14,1
2020-03-22,Allen,Kentucky,21003,1,0
2020-03-22,Anderson,Kentucky,21005,1,1
2020-03-22,Bourbon,Kentucky,21017,2,1
2020-03-22,Breathitt,Kentucky,21025,1,0
2020-03-22,Calloway,Kentucky,21035,1,0
2020-03-22,Christian,Kentucky,21047,2,0
2020-03-22,Clark,Kentucky,21049,2,0
2020-03-22,Daviess,Kentucky,21059,6,0
2020-03-22,Fayette,Kentucky,21067,14,0
2020-03-22,Franklin,Kentucky,21073,1,0
2020-03-22,Hardin,Kentucky,21093,1,0
2020-03-22,Harrison,Kentucky,21097,10,0
2020-03-22,Henderson,Kentucky,21101,5,0
2020-03-22,Jefferson,Kentucky,21111,26,1
2020-03-22,Jessamine,Kentucky,21113,1,0
2020-03-22,Kenton,Kentucky,21117,7,0
2020-03-22,Lyon,Kentucky,21143,1,0
2020-03-22,Madison,Kentucky,21151,2,0
2020-03-22,Montgomery,Kentucky,21173,2,0
2020-03-22,Nelson,Kentucky,21179,1,0
2020-03-22,Oldham,Kentucky,21185,1,0
2020-03-22,Pulaski,Kentucky,21199,2,0
2020-03-22,Scott,Kentucky,21209,1,0
2020-03-22,Spencer,Kentucky,21215,1,0
2020-03-22,Warren,Kentucky,21227,5,0
2020-03-22,Acadia,Louisiana,22001,1,0
2020-03-22,Ascension,Louisiana,22005,17,0
2020-03-22,Assumption,Louisiana,22007,1,0
2020-03-22,Avoyelles,Louisiana,22009,1,0
2020-03-22,Beauregard,Louisiana,22011,1,0
2020-03-22,Bienville,Louisiana,22013,1,0
2020-03-22,Bossier,Louisiana,22015,5,0
2020-03-22,Caddo,Louisiana,22017,16,0
2020-03-22,Calcasieu,Louisiana,22019,4,0
2020-03-22,Catahoula,Louisiana,22025,1,1
2020-03-22,Claiborne,Louisiana,22027,1,0
2020-03-22,De Soto,Louisiana,22031,2,0
2020-03-22,East Baton Rouge,Louisiana,22033,20,0
2020-03-22,Evangeline,Louisiana,22039,2,0
2020-03-22,Iberia,Louisiana,22045,3,0
2020-03-22,Iberville,Louisiana,22047,1,0
2020-03-22,Jefferson,Louisiana,22051,184,3
2020-03-22,Lafayette,Louisiana,22055,6,0
2020-03-22,Lafourche,Louisiana,22057,12,0
2020-03-22,Livingston,Louisiana,22063,2,0
2020-03-22,Orleans,Louisiana,22071,451,15
2020-03-22,Ouachita,Louisiana,22073,4,0
2020-03-22,Plaquemines,Louisiana,22075,5,0
2020-03-22,Rapides,Louisiana,22079,3,0
2020-03-22,St. Bernard,Louisiana,22087,13,0
2020-03-22,St. Charles,Louisiana,22089,8,0
2020-03-22,St. James,Louisiana,22093,1,1
2020-03-22,St. John the Baptist,Louisiana,22095,10,0
2020-03-22,St. Landry,Louisiana,22097,3,0
2020-03-22,St. Mary,Louisiana,22101,1,0
2020-03-22,St. Tammany,Louisiana,22103,25,0
2020-03-22,Tangipahoa,Louisiana,22105,3,0
2020-03-22,Terrebonne,Louisiana,22109,12,0
2020-03-22,Washington,Louisiana,22117,2,0
2020-03-22,Webster,Louisiana,22119,1,0
2020-03-22,West Baton Rouge,Louisiana,22121,3,0
2020-03-22,Androscoggin,Maine,23001,3,0
2020-03-22,Cumberland,Maine,23005,56,0
2020-03-22,Kennebec,Maine,23011,4,0
2020-03-22,Lincoln,Maine,23015,4,0
2020-03-22,Oxford,Maine,23017,4,0
2020-03-22,Penobscot,Maine,23019,2,0
2020-03-22,Sagadahoc,Maine,23023,3,0
2020-03-22,York,Maine,23031,8,0
2020-03-22,Anne Arundel,Maryland,24003,19,0
2020-03-22,Baltimore,Maryland,24005,28,1
2020-03-22,Baltimore city,Maryland,24510,24,0
2020-03-22,Calvert,Maryland,24009,2,0
2020-03-22,Caroline,Maryland,24011,1,0
2020-03-22,Carroll,Maryland,24013,4,0
2020-03-22,Cecil,Maryland,24015,1,0
2020-03-22,Charles,Maryland,24017,5,0
2020-03-22,Frederick,Maryland,24021,1,0
2020-03-22,Harford,Maryland,24025,5,0
2020-03-22,Howard,Maryland,24027,24,0
2020-03-22,Montgomery,Maryland,24031,83,1
2020-03-22,Prince George's,Maryland,24033,40,1
2020-03-22,Somerset,Maryland,24039,1,0
2020-03-22,St. Mary's,Maryland,24037,1,0
2020-03-22,Talbot,Maryland,24041,1,0
2020-03-22,Washington,Maryland,24043,1,0
2020-03-22,Wicomico,Maryland,24045,2,0
2020-03-22,Worcester,Maryland,24047,2,0
2020-03-22,Barnstable,Massachusetts,25001,24,0
2020-03-22,Berkshire,Massachusetts,25003,23,1
2020-03-22,Bristol,Massachusetts,25005,24,0
2020-03-22,Essex,Massachusetts,25009,60,0
2020-03-22,Franklin,Massachusetts,25011,2,0
2020-03-22,Hampden,Massachusetts,25013,12,1
2020-03-22,Hampshire,Massachusetts,25015,4,0
2020-03-22,Middlesex,Massachusetts,25017,199,1
2020-03-22,Nantucket,Massachusetts,25019,1,0
2020-03-22,Norfolk,Massachusetts,25021,75,0
2020-03-22,Plymouth,Massachusetts,25023,25,0
2020-03-22,Suffolk,Massachusetts,25025,126,2
2020-03-22,Worcester,Massachusetts,25027,37,0
2020-03-22,Allegan,Michigan,26005,1,0
2020-03-22,Barry,Michigan,26015,1,0
2020-03-22,Bay,Michigan,26017,1,0
2020-03-22,Berrien,Michigan,26021,3,0
2020-03-22,Calhoun,Michigan,26025,2,0
2020-03-22,Charlevoix,Michigan,26029,2,0
2020-03-22,Clare,Michigan,26035,1,0
2020-03-22,Clinton,Michigan,26037,2,0
2020-03-22,Eaton,Michigan,26045,2,0
2020-03-22,Emmet,Michigan,26047,1,0
2020-03-22,Genesee,Michigan,26049,14,0
2020-03-22,Gladwin,Michigan,26051,1,0
2020-03-22,Grand Traverse,Michigan,26055,1,0
2020-03-22,Ingham,Michigan,26065,11,0
2020-03-22,Jackson,Michigan,26075,1,0
2020-03-22,Kent,Michigan,26081,21,1
2020-03-22,Leelanau,Michigan,26089,1,0
2020-03-22,Livingston,Michigan,26093,8,0
2020-03-22,Macomb,Michigan,26099,140,1
2020-03-22,Midland,Michigan,26111,5,0
2020-03-22,Monroe,Michigan,26115,6,0
2020-03-22,Montcalm,Michigan,26117,1,0
2020-03-22,Oakland,Michigan,26125,277,1
2020-03-22,Otsego,Michigan,26137,1,0
2020-03-22,Ottawa,Michigan,26139,6,0
2020-03-22,Roscommon,Michigan,26143,1,0
2020-03-22,Saginaw,Michigan,26145,2,0
2020-03-22,St. Clair,Michigan,26147,7,0
2020-03-22,Tuscola,Michigan,26157,1,0
2020-03-22,Washtenaw,Michigan,26161,34,1
2020-03-22,Wayne,Michigan,26163,477,5
2020-03-22,Wexford,Michigan,26165,1,0
2020-03-22,Anoka,Minnesota,27003,5,0
2020-03-22,Benton,Minnesota,27009,1,0
2020-03-22,Blue Earth,Minnesota,27013,4,0
2020-03-22,Carver,Minnesota,27019,8,0
2020-03-22,Chisago,Minnesota,27025,1,0
2020-03-22,Clay,Minnesota,27027,2,0
2020-03-22,Dakota,Minnesota,27037,11,0
2020-03-22,Dodge,Minnesota,27039,2,0
2020-03-22,Fillmore,Minnesota,27045,2,0
2020-03-22,Hennepin,Minnesota,27053,57,0
2020-03-22,Jackson,Minnesota,27063,1,0
2020-03-22,Le Sueur,Minnesota,27079,1,0
2020-03-22,Martin,Minnesota,27091,8,0
2020-03-22,Mower,Minnesota,27099,6,0
2020-03-22,Nicollet,Minnesota,27103,3,0
2020-03-22,Olmsted,Minnesota,27109,14,0
2020-03-22,Ramsey,Minnesota,27123,18,1
2020-03-22,Renville,Minnesota,27129,1,0
2020-03-22,Rice,Minnesota,27131,1,0
2020-03-22,Scott,Minnesota,27139,3,0
2020-03-22,St. Louis,Minnesota,27137,1,0
2020-03-22,Stearns,Minnesota,27145,4,0
2020-03-22,Steele,Minnesota,27147,3,0
2020-03-22,Wabasha,Minnesota,27157,1,0
2020-03-22,Waseca,Minnesota,27161,2,0
2020-03-22,Washington,Minnesota,27163,7,0
2020-03-22,Wright,Minnesota,27171,3,0
2020-03-22,Adams,Mississippi,28001,1,0
2020-03-22,Attala,Mississippi,28007,1,0
2020-03-22,Bolivar,Mississippi,28011,3,0
2020-03-22,Chickasaw,Mississippi,28017,1,0
2020-03-22,Clay,Mississippi,28025,1,0
2020-03-22,Coahoma,Mississippi,28027,7,0
2020-03-22,Copiah,Mississippi,28029,4,0
2020-03-22,DeSoto,Mississippi,28033,18,0
2020-03-22,Forrest,Mississippi,28035,11,0
2020-03-22,Franklin,Mississippi,28037,3,0
2020-03-22,George,Mississippi,28039,1,0
2020-03-22,Grenada,Mississippi,28043,2,0
2020-03-22,Hancock,Mississippi,28045,4,1
2020-03-22,Harrison,Mississippi,28047,15,0
2020-03-22,Hinds,Mississippi,28049,20,0
2020-03-22,Holmes,Mississippi,28051,6,0
2020-03-22,Humphreys,Mississippi,28053,1,0
2020-03-22,Itawamba,Mississippi,28057,3,0
2020-03-22,Jackson,Mississippi,28059,5,0
2020-03-22,Jones,Mississippi,28067,1,0
2020-03-22,Lafayette,Mississippi,28071,5,0
2020-03-22,Lawrence,Mississippi,28077,2,0
2020-03-22,Leake,Mississippi,28079,1,0
2020-03-22,Lee,Mississippi,28081,6,0
2020-03-22,Leflore,Mississippi,28083,8,0
2020-03-22,Lincoln,Mississippi,28085,4,0
2020-03-22,Lowndes,Mississippi,28087,4,0
2020-03-22,Madison,Mississippi,28089,9,0
2020-03-22,Marshall,Mississippi,28093,3,0
2020-03-22,Monroe,Mississippi,28095,2,0
2020-03-22,Montgomery,Mississippi,28097,1,0
2020-03-22,Oktibbeha,Mississippi,28105,2,0
2020-03-22,Panola,Mississippi,28107,2,0
2020-03-22,Pearl River,Mississippi,28109,10,0
2020-03-22,Perry,Mississippi,28111,1,0
2020-03-22,Pike,Mississippi,28113,3,0
2020-03-22,Pontotoc,Mississippi,28115,1,0
2020-03-22,Rankin,Mississippi,28121,7,0
2020-03-22,Scott,Mississippi,28123,1,0
2020-03-22,Simpson,Mississippi,28127,1,0
2020-03-22,Smith,Mississippi,28129,1,0
2020-03-22,Sunflower,Mississippi,28133,2,0
2020-03-22,Tate,Mississippi,28137,1,0
2020-03-22,Tippah,Mississippi,28139,7,0
